id,Date,vdc,scantime,starttime
9327128,"2022-05-18 00:54:11",408.073,2994643.159,"2022-04-13 08:56:11"
9327129,"2022-05-18 00:54:21",408.069,2994653.158,"2022-04-13 08:56:11"
9327130,"2022-05-18 00:54:31",408.091,2994661.157,"2022-04-13 08:56:11"
9327131,"2022-05-18 00:54:41",408.125,2994673.158,"2022-04-13 08:56:11"
9327132,"2022-05-18 00:54:51",408.087,2994683.158,"2022-04-13 08:56:11"
9327133,"2022-05-18 00:55:01",408.032,2994691.157,"2022-04-13 08:56:11"
9327134,"2022-05-18 00:55:11",408.136,2994703.157,"2022-04-13 08:56:11"
9327135,"2022-05-18 00:55:21",408.061,2994713.157,"2022-04-13 08:56:11"
9327136,"2022-05-18 00:55:31",408.169,2994721.157,"2022-04-13 08:56:11"
9327137,"2022-05-18 00:55:41",408.092,2994733.157,"2022-04-13 08:56:11"
9327138,"2022-05-18 00:55:51",408.172,2994743.157,"2022-04-13 08:56:11"
9327139,"2022-05-18 00:56:01",408.071,2994751.157,"2022-04-13 08:56:11"
9327140,"2022-05-18 00:56:11",408.067,2994763.157,"2022-04-13 08:56:11"
9327141,"2022-05-18 00:56:21",408.118,2994773.157,"2022-04-13 08:56:11"
9327142,"2022-05-18 00:56:31",408.066,2994781.157,"2022-04-13 08:56:11"
9327143,"2022-05-18 00:56:41",408,2994793.156,"2022-04-13 08:56:11"
9327144,"2022-05-18 00:56:51",408.052,2994803.157,"2022-04-13 08:56:11"
9327145,"2022-05-18 00:57:01",407.997,2994811.157,"2022-04-13 08:56:11"
9327146,"2022-05-18 00:57:11",408.073,2994823.157,"2022-04-13 08:56:11"
9327147,"2022-05-18 00:57:21",408.095,2994833.157,"2022-04-13 08:56:11"
9327148,"2022-05-18 00:57:32",408.036,2994843.157,"2022-04-13 08:56:11"
9327149,"2022-05-18 00:57:41",408.08,2994853.157,"2022-04-13 08:56:11"
9327150,"2022-05-18 00:57:52",408.146,2994863.157,"2022-04-13 08:56:11"
9327151,"2022-05-18 00:58:02",408.118,2994875.159,"2022-04-13 08:56:11"
9327152,"2022-05-18 00:58:12",408.12,2994883.157,"2022-04-13 08:56:11"
9327153,"2022-05-18 00:58:22",408.13,2994893.157,"2022-04-13 08:56:11"
9327154,"2022-05-18 00:58:32",408.137,2994905.158,"2022-04-13 08:56:11"
9327155,"2022-05-18 00:58:43",408.136,2994913.157,"2022-04-13 08:56:11"
9327156,"2022-05-18 00:58:52",408.065,2994925.156,"2022-04-13 08:56:11"
9327157,"2022-05-18 00:59:02",407.996,2994935.157,"2022-04-13 08:56:11"
9327158,"2022-05-18 00:59:12",408.055,2994943.157,"2022-04-13 08:56:11"
9327159,"2022-05-18 00:59:22",408.113,2994955.161,"2022-04-13 08:56:11"
9327160,"2022-05-18 00:59:33",408.087,2994965.157,"2022-04-13 08:56:11"
9327161,"2022-05-18 00:59:42",408.146,2994973.157,"2022-04-13 08:56:11"
9327162,"2022-05-18 00:59:53",408.117,2994985.16,"2022-04-13 08:56:11"
9327163,"2022-05-18 01:00:02",408.101,2994995.159,"2022-04-13 08:56:11"
9327164,"2022-05-18 01:00:13",408.086,2995003.157,"2022-04-13 08:56:11"
9327165,"2022-05-18 01:00:22",408.095,2995015.157,"2022-04-13 08:56:11"
9327166,"2022-05-18 01:00:33",408.129,2995025.158,"2022-04-13 08:56:11"
9327167,"2022-05-18 01:00:42",408.13,2995033.156,"2022-04-13 08:56:11"
9327168,"2022-05-18 01:00:52",408.034,2995045.157,"2022-04-13 08:56:11"
9327169,"2022-05-18 01:01:03",408.034,2995055.161,"2022-04-13 08:56:11"
9327170,"2022-05-18 01:01:13",407.997,2995063.157,"2022-04-13 08:56:11"
9327171,"2022-05-18 01:01:23",408.129,2995075.159,"2022-04-13 08:56:11"
9327172,"2022-05-18 01:01:33",408.093,2995085.157,"2022-04-13 08:56:11"
9327173,"2022-05-18 01:01:43",408.075,2995093.157,"2022-04-13 08:56:11"
9327174,"2022-05-18 01:01:53",408.023,2995105.158,"2022-04-13 08:56:11"
9327175,"2022-05-18 01:02:03",408.058,2995115.157,"2022-04-13 08:56:11"
9327176,"2022-05-18 01:02:13",407.971,2995123.157,"2022-04-13 08:56:11"
9327177,"2022-05-18 01:02:23",408.16,2995135.157,"2022-04-13 08:56:11"
9327178,"2022-05-18 01:02:33",408.083,2995145.158,"2022-04-13 08:56:11"
9327179,"2022-05-18 01:02:43",408.073,2995153.157,"2022-04-13 08:56:11"
9327180,"2022-05-18 01:02:53",408.076,2995165.156,"2022-04-13 08:56:11"
9327181,"2022-05-18 01:03:03",408.026,2995175.158,"2022-04-13 08:56:11"
9327182,"2022-05-18 01:03:14",408.032,2995185.157,"2022-04-13 08:56:11"
9327183,"2022-05-18 01:03:24",408.085,2995195.157,"2022-04-13 08:56:11"
9327184,"2022-05-18 01:03:34",408.156,2995205.158,"2022-04-13 08:56:11"
9327185,"2022-05-18 01:03:44",408.087,2995217.157,"2022-04-13 08:56:11"
9327186,"2022-05-18 01:03:54",408.064,2995225.157,"2022-04-13 08:56:11"
9327187,"2022-05-18 01:04:04",408.14,2995235.157,"2022-04-13 08:56:11"
9327188,"2022-05-18 01:04:13",408.121,2995243.157,"2022-04-13 08:56:11"
9327189,"2022-05-18 01:04:24",408.021,2995255.157,"2022-04-13 08:56:11"
9327190,"2022-05-18 01:04:34",408.111,2995265.157,"2022-04-13 08:56:11"
9327191,"2022-05-18 01:04:44",408.062,2995275.157,"2022-04-13 08:56:11"
9327192,"2022-05-18 01:04:54",408.129,2995285.157,"2022-04-13 08:56:11"
9327193,"2022-05-18 01:05:04",408.069,2995297.157,"2022-04-13 08:56:11"
9327194,"2022-05-18 01:05:14",408.029,2995307.157,"2022-04-13 08:56:11"
9327195,"2022-05-18 01:05:25",408.055,2995315.157,"2022-04-13 08:56:11"
9327196,"2022-05-18 01:05:34",408.036,2995327.158,"2022-04-13 08:56:11"
9327197,"2022-05-18 01:05:44",408.067,2995337.157,"2022-04-13 08:56:11"
9327198,"2022-05-18 01:05:55",408.137,2995345.157,"2022-04-13 08:56:11"
9327199,"2022-05-18 01:06:05",408.086,2995357.159,"2022-04-13 08:56:11"
9327200,"2022-05-18 01:06:15",408.081,2995367.157,"2022-04-13 08:56:11"
9327201,"2022-05-18 01:06:24",407.967,2995375.157,"2022-04-13 08:56:11"
9327202,"2022-05-18 01:06:34",408.139,2995387.16,"2022-04-13 08:56:11"
9327203,"2022-05-18 01:06:44",408.111,2995397.158,"2022-04-13 08:56:11"
9327204,"2022-05-18 01:06:55",408.08,2995405.157,"2022-04-13 08:56:11"
9327205,"2022-05-18 01:07:04",407.949,2995417.157,"2022-04-13 08:56:11"
9327206,"2022-05-18 01:07:14",408.038,2995427.157,"2022-04-13 08:56:11"
9327207,"2022-05-18 01:07:24",408.04,2995435.156,"2022-04-13 08:56:11"
9327208,"2022-05-18 01:07:35",408.103,2995447.157,"2022-04-13 08:56:11"
9327209,"2022-05-18 01:07:45",408.111,2995457.157,"2022-04-13 08:56:11"
9327210,"2022-05-18 01:07:55",408.051,2995465.157,"2022-04-13 08:56:11"
9327211,"2022-05-18 01:08:05",407.994,2995477.157,"2022-04-13 08:56:11"
9327212,"2022-05-18 01:08:15",408.124,2995487.157,"2022-04-13 08:56:11"
9327213,"2022-05-18 01:08:25",408.067,2995495.157,"2022-04-13 08:56:11"
9327214,"2022-05-18 01:08:36",408.087,2995507.157,"2022-04-13 08:56:11"
9327215,"2022-05-18 01:08:45",408.046,2995517.157,"2022-04-13 08:56:11"
9327216,"2022-05-18 01:08:56",408.115,2995527.157,"2022-04-13 08:56:11"
9327217,"2022-05-18 01:09:06",408.088,2995537.157,"2022-04-13 08:56:11"
9327218,"2022-05-18 01:09:15",408.123,2995547.157,"2022-04-13 08:56:11"
9327219,"2022-05-18 01:09:25",408.126,2995555.157,"2022-04-13 08:56:11"
9327220,"2022-05-18 01:09:36",408.009,2995567.157,"2022-04-13 08:56:11"
9327221,"2022-05-18 01:09:46",408.043,2995577.157,"2022-04-13 08:56:11"
9327222,"2022-05-18 01:09:56",408.118,2995587.157,"2022-04-13 08:56:11"
9327223,"2022-05-18 01:10:06",408.11,2995597.157,"2022-04-13 08:56:11"
9327224,"2022-05-18 01:10:16",408.101,2995609.157,"2022-04-13 08:56:11"
9327225,"2022-05-18 01:10:26",408.098,2995619.158,"2022-04-13 08:56:11"
9327226,"2022-05-18 01:10:36",408.069,2995627.157,"2022-04-13 08:56:11"
9327227,"2022-05-18 01:10:46",408.009,2995639.157,"2022-04-13 08:56:11"
9327228,"2022-05-18 01:10:56",408.062,2995649.157,"2022-04-13 08:56:11"
9327229,"2022-05-18 01:11:06",408.071,2995657.158,"2022-04-13 08:56:11"
9327230,"2022-05-18 01:11:16",407.997,2995669.158,"2022-04-13 08:56:11"
9327231,"2022-05-18 01:11:26",408.092,2995679.158,"2022-04-13 08:56:11"
9327232,"2022-05-18 01:11:37",408.109,2995687.157,"2022-04-13 08:56:11"
9327233,"2022-05-18 01:11:46",408.078,2995699.157,"2022-04-13 08:56:11"
9327234,"2022-05-18 01:11:57",408.139,2995709.157,"2022-04-13 08:56:11"
9327235,"2022-05-18 01:12:07",408.07,2995717.158,"2022-04-13 08:56:11"
9327236,"2022-05-18 01:12:17",408.08,2995729.157,"2022-04-13 08:56:11"
9327237,"2022-05-18 01:12:27",408.138,2995739.157,"2022-04-13 08:56:11"
9327238,"2022-05-18 01:12:36",407.944,2995747.157,"2022-04-13 08:56:11"
9327239,"2022-05-18 01:12:47",408.127,2995759.157,"2022-04-13 08:56:11"
9327240,"2022-05-18 01:12:57",408.078,2995769.158,"2022-04-13 08:56:11"
9327241,"2022-05-18 01:13:06",408.088,2995777.157,"2022-04-13 08:56:11"
9327242,"2022-05-18 01:13:17",408.034,2995789.156,"2022-04-13 08:56:11"
9327243,"2022-05-18 01:13:26",408.029,2995799.157,"2022-04-13 08:56:11"
9327244,"2022-05-18 01:13:37",408.034,2995807.157,"2022-04-13 08:56:11"
9327245,"2022-05-18 01:13:47",408.062,2995819.16,"2022-04-13 08:56:11"
9327246,"2022-05-18 01:13:57",408.174,2995829.157,"2022-04-13 08:56:11"
9327247,"2022-05-18 01:14:07",408.031,2995837.157,"2022-04-13 08:56:11"
9327248,"2022-05-18 01:14:17",408.051,2995849.157,"2022-04-13 08:56:11"
9327249,"2022-05-18 01:14:27",408.036,2995859.157,"2022-04-13 08:56:11"
9327250,"2022-05-18 01:14:38",408.247,2995867.157,"2022-04-13 08:56:11"
9327251,"2022-05-18 01:14:47",408.085,2995879.157,"2022-04-13 08:56:11"
9327252,"2022-05-18 01:14:58",408.124,2995889.157,"2022-04-13 08:56:11"
9327253,"2022-05-18 01:15:07",408.145,2995897.157,"2022-04-13 08:56:11"
9327254,"2022-05-18 01:15:17",408.046,2995909.157,"2022-04-13 08:56:11"
9327255,"2022-05-18 01:15:27",408.099,2995919.157,"2022-04-13 08:56:11"
9327256,"2022-05-18 01:15:38",408.132,2995929.158,"2022-04-13 08:56:11"
9327257,"2022-05-18 01:15:48",408.152,2995939.157,"2022-04-13 08:56:11"
9327258,"2022-05-18 01:15:58",408.066,2995949.157,"2022-04-13 08:56:11"
9327259,"2022-05-18 01:16:08",408.115,2995959.157,"2022-04-13 08:56:11"
9327260,"2022-05-18 01:16:18",408.077,2995969.157,"2022-04-13 08:56:11"
9327261,"2022-05-18 01:16:28",408.073,2995981.157,"2022-04-13 08:56:11"
9327262,"2022-05-18 01:16:37",408.155,2995987.157,"2022-04-13 08:56:11"
9327263,"2022-05-18 01:16:49",408.101,2995999.157,"2022-04-13 08:56:11"
9327264,"2022-05-18 01:16:58",408.091,2996011.157,"2022-04-13 08:56:11"
9327265,"2022-05-18 01:17:08",407.991,2996019.157,"2022-04-13 08:56:11"
9327266,"2022-05-18 01:17:18",408.057,2996029.157,"2022-04-13 08:56:11"
9327267,"2022-05-18 01:17:28",408.16,2996041.156,"2022-04-13 08:56:11"
9327268,"2022-05-18 01:17:39",408.071,2996051.158,"2022-04-13 08:56:11"
9327269,"2022-05-18 01:17:48",408.018,2996059.156,"2022-04-13 08:56:11"
9327270,"2022-05-18 01:17:59",408.09,2996071.158,"2022-04-13 08:56:11"
9327271,"2022-05-18 01:18:09",408.041,2996081.157,"2022-04-13 08:56:11"
9327272,"2022-05-18 01:18:18",408.055,2996089.157,"2022-04-13 08:56:11"
9327273,"2022-05-18 01:18:29",408.073,2996101.158,"2022-04-13 08:56:11"
9327274,"2022-05-18 01:18:39",408.105,2996111.157,"2022-04-13 08:56:11"
9327275,"2022-05-18 01:18:49",408.066,2996119.157,"2022-04-13 08:56:11"
9327276,"2022-05-18 01:18:59",408.041,2996131.161,"2022-04-13 08:56:11"
9327277,"2022-05-18 01:19:09",408.123,2996141.158,"2022-04-13 08:56:11"
9327278,"2022-05-18 01:19:19",408.029,2996149.157,"2022-04-13 08:56:11"
9327279,"2022-05-18 01:19:29",408.067,2996161.16,"2022-04-13 08:56:11"
9327280,"2022-05-18 01:19:39",408.118,2996171.158,"2022-04-13 08:56:11"
9327281,"2022-05-18 01:19:49",407.991,2996179.157,"2022-04-13 08:56:11"
9327282,"2022-05-18 01:19:59",408.128,2996191.157,"2022-04-13 08:56:11"
9327283,"2022-05-18 01:20:09",408.158,2996201.159,"2022-04-13 08:56:11"
9327284,"2022-05-18 01:20:20",408.088,2996209.157,"2022-04-13 08:56:11"
9327285,"2022-05-18 01:20:30",408.129,2996221.157,"2022-04-13 08:56:11"
9327286,"2022-05-18 01:20:39",408.008,2996231.157,"2022-04-13 08:56:11"
9327287,"2022-05-18 01:20:49",407.987,2996239.157,"2022-04-13 08:56:11"
9327288,"2022-05-18 01:21:00",408.095,2996251.157,"2022-04-13 08:56:11"
9327289,"2022-05-18 01:21:10",408.088,2996261.157,"2022-04-13 08:56:11"
9327290,"2022-05-18 01:21:20",408.087,2996269.157,"2022-04-13 08:56:11"
9327291,"2022-05-18 01:21:30",408.05,2996281.157,"2022-04-13 08:56:11"
9327292,"2022-05-18 01:21:40",408.132,2996291.157,"2022-04-13 08:56:11"
9327293,"2022-05-18 01:21:50",408.09,2996303.157,"2022-04-13 08:56:11"
9327294,"2022-05-18 01:22:00",408.047,2996311.156,"2022-04-13 08:56:11"
9327295,"2022-05-18 01:22:10",408.1,2996321.156,"2022-04-13 08:56:11"
9327296,"2022-05-18 01:22:20",407.965,2996333.157,"2022-04-13 08:56:11"
9327297,"2022-05-18 01:22:30",408.187,2996341.157,"2022-04-13 08:56:11"
9327298,"2022-05-18 01:22:40",407.977,2996351.157,"2022-04-13 08:56:11"
9327299,"2022-05-18 01:22:50",408.01,2996363.158,"2022-04-13 08:56:11"
9327300,"2022-05-18 01:23:00",407.995,2996371.157,"2022-04-13 08:56:11"
9327301,"2022-05-18 01:23:10",408.021,2996381.157,"2022-04-13 08:56:11"
9327302,"2022-05-18 01:23:20",408.048,2996393.159,"2022-04-13 08:56:11"
9327303,"2022-05-18 01:23:30",408.001,2996401.157,"2022-04-13 08:56:11"
9327304,"2022-05-18 01:23:40",408.183,2996413.161,"2022-04-13 08:56:11"
9327305,"2022-05-18 01:23:50",408.04,2996423.158,"2022-04-13 08:56:11"
9327306,"2022-05-18 01:24:00",408.133,2996431.156,"2022-04-13 08:56:11"
9327307,"2022-05-18 01:24:10",408.083,2996443.157,"2022-04-13 08:56:11"
9327308,"2022-05-18 01:24:20",408.04,2996453.157,"2022-04-13 08:56:11"
9327309,"2022-05-18 01:24:30",408.144,2996461.157,"2022-04-13 08:56:11"
9327310,"2022-05-18 01:24:40",408.016,2996473.158,"2022-04-13 08:56:11"
9327311,"2022-05-18 01:24:50",408.069,2996483.158,"2022-04-13 08:56:11"
9327312,"2022-05-18 01:25:00",408.102,2996491.157,"2022-04-13 08:56:11"
9327313,"2022-05-18 01:25:10",408.027,2996503.157,"2022-04-13 08:56:11"
9327314,"2022-05-18 01:25:21",408.098,2996513.157,"2022-04-13 08:56:11"
9327315,"2022-05-18 01:25:31",408.058,2996521.157,"2022-04-13 08:56:11"
9327316,"2022-05-18 01:25:41",408.062,2996533.158,"2022-04-13 08:56:11"
9327317,"2022-05-18 01:25:51",408.177,2996543.159,"2022-04-13 08:56:11"
9327318,"2022-05-18 01:26:00",408.13,2996551.157,"2022-04-13 08:56:11"
9327319,"2022-05-18 01:26:11",408.016,2996563.157,"2022-04-13 08:56:11"
9327320,"2022-05-18 01:26:21",408.153,2996573.16,"2022-04-13 08:56:11"
9327321,"2022-05-18 01:26:30",408.112,2996581.156,"2022-04-13 08:56:11"
9327322,"2022-05-18 01:26:41",408.165,2996593.157,"2022-04-13 08:56:11"
9327323,"2022-05-18 01:26:51",408.071,2996603.159,"2022-04-13 08:56:11"
9327324,"2022-05-18 01:27:01",408.082,2996611.157,"2022-04-13 08:56:11"
9327325,"2022-05-18 01:27:11",408.095,2996623.16,"2022-04-13 08:56:11"
9327326,"2022-05-18 01:27:21",408.098,2996633.157,"2022-04-13 08:56:11"
9327327,"2022-05-18 01:27:31",408.132,2996641.157,"2022-04-13 08:56:11"
9327328,"2022-05-18 01:27:42",408.093,2996653.157,"2022-04-13 08:56:11"
9327329,"2022-05-18 01:27:51",408.065,2996663.157,"2022-04-13 08:56:11"
9327330,"2022-05-18 01:28:02",408.125,2996675.157,"2022-04-13 08:56:11"
9327331,"2022-05-18 01:28:11",408.066,2996683.157,"2022-04-13 08:56:11"
9327332,"2022-05-18 01:28:22",408.13,2996693.156,"2022-04-13 08:56:11"
9327333,"2022-05-18 01:28:32",408.028,2996703.158,"2022-04-13 08:56:11"
9327334,"2022-05-18 01:28:41",408.068,2996713.157,"2022-04-13 08:56:11"
9327335,"2022-05-18 01:28:51",408.09,2996723.157,"2022-04-13 08:56:11"
9327336,"2022-05-18 01:29:02",408.15,2996735.158,"2022-04-13 08:56:11"
9327337,"2022-05-18 01:29:12",407.997,2996743.157,"2022-04-13 08:56:11"
9327338,"2022-05-18 01:29:22",408.163,2996753.157,"2022-04-13 08:56:11"
9327339,"2022-05-18 01:29:32",408.064,2996763.157,"2022-04-13 08:56:11"
9327340,"2022-05-18 01:29:42",408.123,2996773.157,"2022-04-13 08:56:11"
9327341,"2022-05-18 01:29:52",408.081,2996783.157,"2022-04-13 08:56:11"
9327342,"2022-05-18 01:30:02",408.118,2996793.157,"2022-04-13 08:56:11"
9327343,"2022-05-18 01:30:12",408.089,2996803.157,"2022-04-13 08:56:11"
9327344,"2022-05-18 01:30:22",408.053,2996815.157,"2022-04-13 08:56:11"
9327345,"2022-05-18 01:30:32",408.061,2996825.158,"2022-04-13 08:56:11"
9327346,"2022-05-18 01:30:42",408.145,2996833.156,"2022-04-13 08:56:11"
9327347,"2022-05-18 01:30:52",408.029,2996845.158,"2022-04-13 08:56:11"
9327348,"2022-05-18 01:31:02",408.102,2996855.157,"2022-04-13 08:56:11"
9327349,"2022-05-18 01:31:13",408.095,2996863.158,"2022-04-13 08:56:11"
9327350,"2022-05-18 01:31:22",408.066,2996875.157,"2022-04-13 08:56:11"
9327351,"2022-05-18 01:31:32",408.067,2996885.159,"2022-04-13 08:56:11"
9327352,"2022-05-18 01:31:42",408.125,2996893.157,"2022-04-13 08:56:11"
9327353,"2022-05-18 01:31:52",408.135,2996905.157,"2022-04-13 08:56:11"
9327354,"2022-05-18 01:32:03",408.105,2996915.158,"2022-04-13 08:56:11"
9327355,"2022-05-18 01:32:12",408.022,2996923.157,"2022-04-13 08:56:11"
9327356,"2022-05-18 01:32:22",408.112,2996935.158,"2022-04-13 08:56:11"
9327357,"2022-05-18 01:32:32",408.057,2996945.159,"2022-04-13 08:56:11"
9327358,"2022-05-18 01:32:43",408.116,2996953.156,"2022-04-13 08:56:11"
9327359,"2022-05-18 01:32:53",408.128,2996965.158,"2022-04-13 08:56:11"
9327360,"2022-05-18 01:33:03",408.024,2996975.157,"2022-04-13 08:56:11"
9327361,"2022-05-18 01:33:13",408.083,2996983.157,"2022-04-13 08:56:11"
9327362,"2022-05-18 01:33:23",408.085,2996995.157,"2022-04-13 08:56:11"
9327363,"2022-05-18 01:33:33",408.03,2997005.158,"2022-04-13 08:56:11"
9327364,"2022-05-18 01:33:43",408.169,2997013.157,"2022-04-13 08:56:11"
9327365,"2022-05-18 01:33:53",408.139,2997025.159,"2022-04-13 08:56:11"
9327366,"2022-05-18 01:34:03",408.05,2997035.157,"2022-04-13 08:56:11"
9327367,"2022-05-18 01:34:13",408.09,2997043.157,"2022-04-13 08:56:11"
9327368,"2022-05-18 01:34:23",408.089,2997055.158,"2022-04-13 08:56:11"
9327369,"2022-05-18 01:34:33",407.817,2997065.158,"2022-04-13 08:56:11"
9327370,"2022-05-18 01:34:43",408.045,2997073.156,"2022-04-13 08:56:11"
9327371,"2022-05-18 01:34:53",408.077,2997085.157,"2022-04-13 08:56:11"
9327372,"2022-05-18 01:35:03",408.042,2997095.158,"2022-04-13 08:56:11"
9327373,"2022-05-18 01:35:13",407.98,2997103.157,"2022-04-13 08:56:11"
9327374,"2022-05-18 01:35:23",408.116,2997115.157,"2022-04-13 08:56:11"
9327375,"2022-05-18 01:35:34",408.106,2997125.157,"2022-04-13 08:56:11"
9327376,"2022-05-18 01:35:43",408.124,2997133.157,"2022-04-13 08:56:11"
9327377,"2022-05-18 01:35:54",408.186,2997145.157,"2022-04-13 08:56:11"
9327378,"2022-05-18 01:36:03",408.21,2997155.157,"2022-04-13 08:56:11"
9327379,"2022-05-18 01:36:13",408.136,2997163.157,"2022-04-13 08:56:11"
9327380,"2022-05-18 01:36:24",408.075,2997175.157,"2022-04-13 08:56:11"
9327381,"2022-05-18 01:36:34",408.211,2997187.157,"2022-04-13 08:56:11"
9327382,"2022-05-18 01:36:43",408.091,2997193.157,"2022-04-13 08:56:11"
9327383,"2022-05-18 01:36:54",408.095,2997205.157,"2022-04-13 08:56:11"
9327384,"2022-05-18 01:37:04",408.036,2997217.157,"2022-04-13 08:56:11"
9327385,"2022-05-18 01:37:14",408.059,2997225.156,"2022-04-13 08:56:11"
9327386,"2022-05-18 01:37:24",408.246,2997235.157,"2022-04-13 08:56:11"
9327387,"2022-05-18 01:37:34",408.097,2997247.157,"2022-04-13 08:56:11"
9327388,"2022-05-18 01:37:43",408.117,2997253.157,"2022-04-13 08:56:11"
9327389,"2022-05-18 01:37:54",408.068,2997265.157,"2022-04-13 08:56:11"
9327390,"2022-05-18 01:38:04",408.113,2997277.157,"2022-04-13 08:56:11"
9327391,"2022-05-18 01:38:14",408.156,2997285.157,"2022-04-13 08:56:11"
9327392,"2022-05-18 01:38:25",408.005,2997295.157,"2022-04-13 08:56:11"
9327393,"2022-05-18 01:38:35",408.024,2997307.159,"2022-04-13 08:56:11"
9327394,"2022-05-18 01:38:44",408.082,2997317.157,"2022-04-13 08:56:11"
9327395,"2022-05-18 01:38:54",408.097,2997325.156,"2022-04-13 08:56:11"
9327396,"2022-05-18 01:39:05",407.987,2997337.159,"2022-04-13 08:56:11"
9327397,"2022-05-18 01:39:14",408.108,2997347.158,"2022-04-13 08:56:11"
9327398,"2022-05-18 01:39:24",408.062,2997355.157,"2022-04-13 08:56:11"
9327399,"2022-05-18 01:39:35",408.086,2997367.158,"2022-04-13 08:56:11"
9327400,"2022-05-18 01:39:44",408.067,2997377.157,"2022-04-13 08:56:11"
9327401,"2022-05-18 01:39:55",408.134,2997385.157,"2022-04-13 08:56:11"
9327402,"2022-05-18 01:40:04",408.111,2997397.157,"2022-04-13 08:56:11"
9327403,"2022-05-18 01:40:14",408.047,2997407.161,"2022-04-13 08:56:11"
9327404,"2022-05-18 01:40:26",408.146,2997417.157,"2022-04-13 08:56:11"
9327405,"2022-05-18 01:40:35",408.212,2997427.157,"2022-04-13 08:56:11"
9327406,"2022-05-18 01:40:45",408.067,2997437.158,"2022-04-13 08:56:11"
9327407,"2022-05-18 01:40:56",408.076,2997447.159,"2022-04-13 08:56:11"
9327408,"2022-05-18 01:41:06",408.075,2997457.158,"2022-04-13 08:56:11"
9327409,"2022-05-18 01:41:15",408.039,2997467.156,"2022-04-13 08:56:11"
9327410,"2022-05-18 01:41:25",408.033,2997475.157,"2022-04-13 08:56:11"
9327411,"2022-05-18 01:41:35",408.11,2997487.159,"2022-04-13 08:56:11"
9327412,"2022-05-18 01:41:45",408.028,2997497.157,"2022-04-13 08:56:11"
9327413,"2022-05-18 01:41:55",408.031,2997505.157,"2022-04-13 08:56:11"
9327414,"2022-05-18 01:42:06",408.03,2997517.157,"2022-04-13 08:56:11"
9327415,"2022-05-18 01:42:15",408.142,2997527.157,"2022-04-13 08:56:11"
9327416,"2022-05-18 01:42:25",408.158,2997535.157,"2022-04-13 08:56:11"
9327417,"2022-05-18 01:42:35",408.269,2997547.157,"2022-04-13 08:56:11"
9327418,"2022-05-18 01:42:45",408.062,2997557.157,"2022-04-13 08:56:11"
9327419,"2022-05-18 01:42:56",407.997,2997565.157,"2022-04-13 08:56:11"
9327420,"2022-05-18 01:43:06",408.027,2997577.157,"2022-04-13 08:56:11"
9327421,"2022-05-18 01:43:16",408.167,2997587.156,"2022-04-13 08:56:11"
9327422,"2022-05-18 01:43:26",408.058,2997597.156,"2022-04-13 08:56:11"
9327423,"2022-05-18 01:43:35",408.014,2997607.157,"2022-04-13 08:56:11"
9327424,"2022-05-18 01:43:45",408.075,2997617.157,"2022-04-13 08:56:11"
9327425,"2022-05-18 01:43:55",408.067,2997625.157,"2022-04-13 08:56:11"
9327426,"2022-05-18 01:44:06",408.176,2997637.157,"2022-04-13 08:56:11"
9327427,"2022-05-18 01:44:16",408.052,2997647.157,"2022-04-13 08:56:11"
9327428,"2022-05-18 01:44:26",408.042,2997657.157,"2022-04-13 08:56:11"
9327429,"2022-05-18 01:44:35",408.117,2997667.157,"2022-04-13 08:56:11"
9327430,"2022-05-18 01:44:45",408.114,2997677.157,"2022-04-13 08:56:11"
